HCHO reading,Location,Current Date,Next Date,Temperature Max,Temperature Min,Temperature Average,Precipitation Sum,Rain Sum,Wind Speed,Wind Gust,Precipitation Hours,Elevation
0.0002297686056303355,Colombo Proper,2022-04-04,2022-04-05,31.8,24.8,27.2,53.9,53.9,10.8,28.8,18.0,16.0
0.0001703569748149655,Colombo Proper,2022-04-03,2022-04-04,32.0,25.0,27.7,0.7,0.7,11.5,29.9,4.0,16.0
0.00014059639989432148,Colombo Proper,2022-04-02,2022-04-03,31.6,25.2,28.0,2.5,2.5,12.1,28.8,5.0,16.0
0.00017619319286538482,Colombo Proper,2022-04-01,2022-04-02,31.2,25.4,28.0,1.8,1.8,12.8,27.4,11.0,16.0
0.00015555510933276337,Colombo Proper,2022-03-31,2022-04-01,32.0,25.5,28.2,1.3,1.3,13.5,31.0,8.0,16.0
0.00013127649733529333,Colombo Proper,2022-03-30,2022-03-31,31.7,25.8,28.1,3.1,3.1,13.8,32.0,5.0,16.0
0.0001980891761411969,Colombo Proper,2022-03-29,2022-03-30,32.4,25.6,28.6,1.3,1.3,12.6,27.4,8.0,16.0
0.00021130364063971105,Colombo Proper,2022-03-28,2022-03-29,31.9,25.0,28.1,1.8,1.8,8.4,22.0,11.0,16.0
0.0002490420492170981,Colombo Proper,2022-03-27,2022-03-28,32.2,25.3,28.0,2.4,2.4,7.6,23.4,10.0,16.0
0.0002850683208567959,Colombo Proper,2022-03-26,2022-03-27,31.3,25.7,28.1,1.0,1.0,9.9,23.8,9.0,16.0
0.0002850683208567959,Colombo Proper,2022-03-25,2022-03-26,30.5,24.7,28.0,1.9,1.9,14.5,30.6,9.0,16.0
0.00015967687631602455,Colombo Proper,2022-03-24,2022-03-25,30.7,24.8,27.8,2.0,2.0,13.7,29.2,13.0,16.0
9.187768578295359e-05,Colombo Proper,2022-03-23,2022-03-24,30.5,26.2,28.0,2.2,2.2,16.0,34.6,13.0,16.0
0.000108541975613069,Colombo Proper,2022-03-22,2022-03-23,31.1,25.2,28.0,1.4,1.4,16.3,34.2,10.0,16.0
0.00022398018365842195,Colombo Proper,2022-03-21,2022-03-22,30.9,25.3,28.1,6.0,6.0,18.1,38.5,22.0,16.0
5.9547691621581265e-05,Colombo Proper,2022-03-20,2022-03-21,30.7,25.8,28.0,3.2,3.2,17.3,41.0,16.0,16.0
0.00013190429755385717,Colombo Proper,2022-03-19,2022-03-20,31.3,25.9,28.0,5.3,5.3,17.3,40.3,23.0,16.0
0.00018604965700600112,Colombo Proper,2022-03-18,2022-03-19,30.9,25.1,27.8,3.4,3.4,14.8,34.2,17.0,16.0
0.0001408299017965568,Colombo Proper,2022-03-17,2022-03-18,30.9,25.3,27.7,7.6,7.6,15.5,32.4,17.0,16.0
0.00020662570281074858,Colombo Proper,2022-03-16,2022-03-17,31.4,25.1,28.6,0.5,0.5,12.4,27.0,5.0,16.0
0.00020662570281074858,Colombo Proper,2022-03-15,2022-03-16,32.4,24.8,27.9,0.9,0.9,9.0,22.3,6.0,16.0
0.00020662570281074858,Colombo Proper,2022-03-14,2022-03-15,33.9,24.9,29.0,0.3,0.3,9.2,25.6,3.0,16.0
0.0002423098280679168,Colombo Proper,2022-03-13,2022-03-14,33.4,24.3,28.3,9.3,9.3,9.9,25.6,5.0,16.0
0.00025255733661767106,Colombo Proper,2022-03-12,2022-03-13,32.8,24.9,27.8,7.0,7.0,12.6,31.3,13.0,16.0
0.00034650431621053966,Colombo Proper,2022-03-11,2022-03-12,33.3,24.3,28.8,1.4,1.4,12.0,35.6,6.0,16.0
0.00034650431621053966,Colombo Proper,2022-03-10,2022-03-11,32.8,24.4,28.3,1.5,1.5,14.9,32.0,12.0,16.0
0.00034650431621053966,Colombo Proper,2022-03-09,2022-03-10,34.1,24.4,28.9,0.1,0.1,12.6,29.5,1.0,16.0
0.0002916890989966627,Colombo Proper,2022-03-08,2022-03-09,33.8,25.0,29.2,1.1,1.1,9.0,26.6,8.0,16.0
0.000254140146004765,Colombo Proper,2022-03-07,2022-03-08,33.5,24.0,28.6,0.7,0.7,11.5,26.3,5.0,16.0
0.0001244626540205327,Colombo Proper,2022-03-06,2022-03-07,33.2,24.3,28.1,0.3,0.3,15.3,34.9,2.0,16.0
0.0002367314640597139,Colombo Proper,2022-03-05,2022-03-06,32.4,24.7,28.2,0.1,0.1,18.7,37.1,1.0,16.0
0.00013060837426274633,Colombo Proper,2022-03-04,2022-03-05,31.7,24.9,27.6,1.7,1.7,21.0,40.3,2.0,16.0
0.0003336568439815381,Colombo Proper,2022-03-03,2022-03-04,31.7,25.3,28.0,0.0,0.0,18.3,39.2,0.0,16.0
0.0003336568439815381,Colombo Proper,2022-03-02,2022-03-03,32.5,24.3,28.0,0.3,0.3,12.7,29.9,1.0,16.0
0.0003336568439815381,Colombo Proper,2022-03-01,2022-03-02,34.1,24.6,28.9,0.0,0.0,13.4,29.5,0.0,16.0
0.00016817056824201498,Colombo Proper,2022-02-28,2022-03-01,33.7,24.0,28.8,0.4,0.4,11.6,25.9,2.0,16.0
0.0001869507970714995,Colombo Proper,2022-02-27,2022-02-28,33.7,24.1,28.5,0.0,0.0,7.8,24.8,0.0,16.0
0.00018527170134721146,Colombo Proper,2022-02-26,2022-02-27,32.7,24.3,27.9,3.0,3.0,7.7,24.1,4.0,16.0
0.0003047658858295771,Colombo Proper,2022-02-25,2022-02-26,33.0,24.6,28.5,0.0,0.0,7.7,20.2,0.0,16.0
0.0002581368930631657,Colombo Proper,2022-02-24,2022-02-25,32.1,24.4,27.7,3.2,3.2,8.4,22.7,7.0,16.0
0.00023536590847411155,Colombo Proper,2022-02-23,2022-02-24,31.9,23.2,27.6,0.0,0.0,9.9,21.6,0.0,16.0
0.00026385106762363933,Colombo Proper,2022-02-22,2022-02-23,31.4,23.9,27.5,0.6,0.6,9.7,27.0,4.0,16.0
0.00026385106762363933,Colombo Proper,2022-02-21,2022-02-22,31.6,24.8,27.7,1.2,1.2,12.4,25.6,12.0,16.0
0.00016783637076512594,Colombo Proper,2022-02-20,2022-02-21,31.6,23.7,27.6,0.3,0.3,11.5,25.2,3.0,16.0
0.000298992691619748,Colombo Proper,2022-02-19,2022-02-20,30.8,23.5,26.9,0.8,0.8,7.2,16.9,6.0,16.0
0.000298992691619748,Colombo Proper,2022-02-18,2022-02-19,29.8,22.7,26.3,1.5,1.5,9.5,22.7,11.0,16.0
0.0002076891265197634,Colombo Proper,2022-02-17,2022-02-18,31.5,22.3,26.6,0.0,0.0,12.3,27.7,0.0,16.0
0.0003118394644699085,Colombo Proper,2022-02-16,2022-02-17,30.8,22.7,26.6,0.0,0.0,18.6,36.7,0.0,16.0
0.00024495270915367843,Colombo Proper,2022-02-15,2022-02-16,30.7,23.0,26.6,0.0,0.0,19.1,37.1,0.0,16.0
6.943415445256418e-05,Colombo Proper,2022-02-14,2022-02-15,30.6,23.5,26.8,0.8,0.8,11.8,24.5,6.0,16.0
0.0001832808502081279,Colombo Proper,2022-02-13,2022-02-14,26.0,23.7,24.4,10.6,10.6,18.9,36.0,18.0,16.0
0.00024929030075053515,Colombo Proper,2022-02-12,2022-02-13,29.7,24.1,26.1,38.5,38.5,11.3,20.9,23.0,16.0
0.0002932414859561438,Colombo Proper,2022-02-11,2022-02-12,32.5,24.1,27.1,5.6,5.6,11.9,22.3,10.0,16.0
0.0002932414859561438,Colombo Proper,2022-02-10,2022-02-11,31.2,24.3,27.1,1.1,1.1,9.8,22.0,5.0,16.0
0.0002932414859561438,Colombo Proper,2022-02-09,2022-02-10,33.0,23.8,28.2,0.0,0.0,14.5,23.8,0.0,16.0
0.00014950273528800714,Colombo Proper,2022-02-08,2022-02-09,33.3,23.2,28.2,0.0,0.0,17.0,35.6,0.0,16.0
0.00034650431621053966,Colombo Proper,2022-02-07,2022-02-08,32.3,23.9,28.2,1.2,1.2,11.9,27.4,9.0,16.0
0.0003386893965323936,Colombo Proper,2022-02-06,2022-02-07,33.4,22.4,28.1,0.0,0.0,10.4,24.5,0.0,16.0
0.0003386893965323936,Colombo Proper,2022-02-05,2022-02-06,32.8,23.2,27.7,0.0,0.0,12.3,27.7,0.0,16.0
0.00020598418210313383,Colombo Proper,2022-02-04,2022-02-05,32.1,21.3,26.7,0.0,0.0,11.7,25.9,0.0,16.0
3.582195972256424e-07,Colombo Proper,2022-02-03,2022-02-04,30.8,21.4,26.0,0.1,0.1,11.9,27.4,1.0,16.0
0.00024690157245103867,Colombo Proper,2022-02-02,2022-02-03,32.1,22.3,26.7,0.0,0.0,7.2,19.8,0.0,16.0
0.000292404894202498,Colombo Proper,2022-02-01,2022-02-02,33.5,23.4,27.8,0.0,0.0,9.7,23.0,0.0,16.0
0.00029546523330516313,Colombo Proper,2022-01-31,2022-02-01,31.4,24.0,26.7,16.2,16.2,9.0,26.3,13.0,16.0
0.00031655194548329895,Colombo Proper,2022-01-30,2022-01-31,31.8,24.4,28.0,0.4,0.4,12.3,25.2,4.0,16.0
0.00027286032843617207,Colombo Proper,2022-01-29,2022-01-30,32.3,24.2,28.1,0.2,0.2,8.9,21.6,2.0,16.0
0.00019627029645885764,Colombo Proper,2022-01-28,2022-01-29,32.5,23.0,27.5,0.0,0.0,7.9,19.4,0.0,16.0
0.0002709026067374139,Colombo Proper,2022-01-27,2022-01-28,32.6,22.6,27.2,0.7,0.7,8.4,23.0,4.0,16.0
0.00021311397224775213,Colombo Proper,2022-01-26,2022-01-27,29.7,22.5,26.1,1.9,1.9,11.6,25.6,9.0,16.0
0.0001834710480937354,Colombo Proper,2022-01-25,2022-01-26,30.2,22.5,26.6,1.2,1.2,12.1,26.6,8.0,16.0
0.00017131714858262208,Colombo Proper,2022-01-24,2022-01-25,31.4,22.7,26.9,0.1,0.1,13.7,24.5,1.0,16.0
0.00019359793924805558,Colombo Proper,2022-01-23,2022-01-24,30.8,21.8,26.6,0.0,0.0,13.0,25.6,0.0,16.0
0.00027746068777385863,Colombo Proper,2022-01-22,2022-01-23,32.0,22.4,26.7,0.0,0.0,14.4,31.7,0.0,16.0
0.00012833297098023897,Colombo Proper,2022-01-21,2022-01-22,32.3,19.9,26.5,0.0,0.0,16.1,31.7,0.0,16.0
0.00012833297098023897,Colombo Proper,2022-01-20,2022-01-21,32.2,21.2,27.1,0.0,0.0,18.8,38.2,0.0,16.0
0.00022023679583946693,Colombo Proper,2022-01-19,2022-01-20,32.8,24.1,28.3,0.0,0.0,14.2,32.8,0.0,16.0
0.00021422245652501684,Colombo Proper,2022-01-18,2022-01-19,33.2,24.3,28.4,0.0,0.0,14.2,29.2,0.0,16.0
0.00022452156086287124,Colombo Proper,2022-01-17,2022-01-18,33.6,24.6,28.1,0.9,0.9,8.9,25.2,2.0,16.0
0.0003012163982798455,Colombo Proper,2022-01-16,2022-01-17,32.6,24.1,27.8,1.0,1.0,8.4,23.4,6.0,16.0
0.00021047168445525284,Colombo Proper,2022-01-15,2022-01-16,31.5,24.0,27.7,1.4,1.4,8.4,22.0,13.0,16.0
0.0002583368599955235,Colombo Proper,2022-01-14,2022-01-15,30.4,24.4,27.1,1.4,1.4,11.1,23.8,9.0,16.0
0.00030545436797796964,Colombo Proper,2022-01-13,2022-01-14,30.6,24.2,27.3,1.8,1.8,9.6,25.2,8.0,16.0
0.00019935246603039163,Colombo Proper,2022-01-12,2022-01-13,31.5,23.9,27.3,1.1,1.1,9.2,20.5,7.0,16.0
0.00018997720275258412,Colombo Proper,2022-01-11,2022-01-12,31.3,23.9,27.2,0.3,0.3,10.4,19.4,3.0,16.0
0.00014520682543919277,Colombo Proper,2022-01-10,2022-01-11,29.5,23.9,26.3,0.4,0.4,9.2,21.6,4.0,16.0
0.00014520682543919277,Colombo Proper,2022-01-09,2022-01-10,32.0,24.3,27.5,2.1,2.1,10.3,26.6,7.0,16.0
0.00015247550320411665,Colombo Proper,2022-01-08,2022-01-09,31.5,23.8,27.2,0.8,0.8,10.5,22.7,4.0,16.0
0.00014819511029675445,Colombo Proper,2022-01-07,2022-01-08,31.5,23.8,27.2,0.5,0.5,8.6,21.6,5.0,16.0
0.0003065800440365972,Colombo Proper,2022-01-06,2022-01-07,31.9,23.8,27.3,1.2,1.2,11.1,23.0,8.0,16.0
0.00021400305299728122,Colombo Proper,2022-01-05,2022-01-06,29.8,24.3,26.7,5.6,5.6,14.9,31.0,10.0,16.0
0.00021400305299728122,Colombo Proper,2022-01-04,2022-01-05,30.3,24.5,26.7,3.9,3.9,16.2,30.6,7.0,16.0
0.00021400305299728122,Colombo Proper,2022-01-03,2022-01-04,30.3,24.4,26.6,11.2,11.2,14.1,25.6,11.0,16.0
0.00021400305299728122,Colombo Proper,2022-01-02,2022-01-03,31.3,24.2,26.9,2.1,2.1,10.2,24.8,4.0,16.0
0.00027320075786026405,Colombo Proper,2022-01-01,2022-01-02,31.1,24.1,26.6,6.7,6.7,9.6,26.3,5.0,16.0
0.00014578293795570072,Colombo Proper,2021-12-31,2022-01-01,30.8,23.8,26.7,2.6,2.6,8.4,22.3,3.0,16.0
0.0001274425730867105,Colombo Proper,2021-12-30,2021-12-31,30.7,23.7,26.4,1.4,1.4,7.9,22.3,3.0,16.0
0.0001861325651091632,Colombo Proper,2021-12-29,2021-12-30,31.9,23.0,27.2,0.0,0.0,10.0,24.1,0.0,16.0
0.0002450576515296766,Colombo Proper,2021-12-28,2021-12-29,31.6,22.3,26.8,0.2,0.2,8.9,22.0,2.0,16.0
0.0002449520763396187,Colombo Proper,2021-12-27,2021-12-28,30.8,22.5,26.3,0.0,0.0,8.7,16.9,0.0,16.0
0.0003354193959285042,Colombo Proper,2021-12-26,2021-12-27,30.2,21.5,25.8,0.0,0.0,8.7,18.7,0.0,16.0
0.00021882030250849907,Colombo Proper,2021-12-25,2021-12-26,29.9,21.4,25.4,0.0,0.0,10.2,20.9,0.0,16.0
0.0002349150910121452,Colombo Proper,2021-12-24,2021-12-25,30.0,21.7,25.5,0.0,0.0,11.4,23.8,0.0,16.0
0.00030237337755542143,Colombo Proper,2021-12-23,2021-12-24,30.1,22.3,26.1,0.1,0.1,10.1,21.2,1.0,16.0
0.00020611439241849226,Colombo Proper,2021-12-22,2021-12-23,30.6,23.6,26.6,0.5,0.5,8.9,22.0,4.0,16.0
0.00017231326932127495,Colombo Proper,2021-12-21,2021-12-22,30.2,23.7,26.5,0.0,0.0,10.6,25.6,0.0,16.0
0.0002646616280720567,Colombo Proper,2021-12-20,2021-12-21,30.3,23.5,26.6,0.0,0.0,14.6,27.4,0.0,16.0
0.0002646616280720567,Colombo Proper,2021-12-19,2021-12-20,29.6,23.8,26.5,0.3,0.3,14.3,29.9,2.0,16.0
9.303462975357217e-05,Colombo Proper,2021-12-18,2021-12-19,29.3,23.9,26.3,5.8,5.8,10.8,25.6,12.0,16.0
9.760525530799496e-05,Colombo Proper,2021-12-17,2021-12-18,29.6,24.0,26.2,0.1,0.1,10.4,23.0,1.0,16.0
9.829105344649392e-05,Colombo Proper,2021-12-16,2021-12-17,29.8,24.0,26.5,1.1,1.1,11.3,23.0,5.0,16.0
0.0002984725432944723,Colombo Proper,2021-12-15,2021-12-16,28.1,24.2,25.4,11.6,11.6,8.0,20.5,18.0,16.0
0.0002984725432944723,Colombo Proper,2021-12-14,2021-12-15,29.7,24.1,26.0,15.8,15.8,9.8,30.2,22.0,16.0
0.0002984725432944723,Colombo Proper,2021-12-13,2021-12-14,29.3,24.2,26.0,21.5,21.5,6.8,20.5,20.0,16.0
0.0002984725432944723,Colombo Proper,2021-12-12,2021-12-13,30.9,24.1,26.8,7.7,7.7,7.8,23.8,9.0,16.0
0.0002056766954945566,Colombo Proper,2021-12-11,2021-12-12,31.1,24.2,27.2,0.7,0.7,8.0,22.3,4.0,16.0
0.0002289257347507758,Colombo Proper,2021-12-10,2021-12-11,30.6,23.5,26.8,1.6,1.6,8.9,22.3,3.0,16.0
0.00030440026136056543,Colombo Proper,2021-12-09,2021-12-10,29.6,23.4,25.9,6.4,6.4,11.2,25.9,7.0,16.0
0.0001995450183162504,Colombo Proper,2021-12-08,2021-12-09,30.5,23.6,26.8,3.7,3.7,8.0,19.8,5.0,16.0
0.0002453597373491608,Colombo Proper,2021-12-07,2021-12-08,30.7,23.7,26.9,0.0,0.0,10.0,24.1,0.0,16.0
0.0001668042237377873,Colombo Proper,2021-12-06,2021-12-07,29.0,24.0,26.0,4.6,4.6,9.0,20.9,7.0,16.0
0.0001980647621395809,Colombo Proper,2021-12-05,2021-12-06,29.9,24.3,26.7,2.0,2.0,10.4,24.5,6.0,16.0
0.00016579187850975337,Colombo Proper,2021-12-04,2021-12-05,29.3,24.0,26.7,1.9,1.9,10.6,22.7,9.0,16.0
0.0002892300586867999,Colombo Proper,2021-12-03,2021-12-04,29.6,24.1,26.6,2.5,2.5,9.1,22.0,8.0,16.0
0.00015270440783731755,Colombo Proper,2021-12-02,2021-12-03,29.1,23.5,26.3,1.1,1.1,12.6,26.6,5.0,16.0
0.00017217998683970124,Colombo Proper,2021-12-01,2021-12-02,29.5,23.5,26.6,5.7,5.7,6.9,20.5,5.0,16.0
0.00034650431621053966,Colombo Proper,2021-11-30,2021-12-01,29.8,23.4,26.0,8.5,8.5,8.0,22.7,11.0,16.0
3.6335866796414156e-05,Colombo Proper,2021-11-29,2021-11-30,28.5,24.0,25.9,1.9,1.9,10.0,25.9,8.0,16.0
3.6335866796414156e-05,Colombo Proper,2021-11-28,2021-11-29,28.6,23.9,25.6,9.9,9.9,9.4,22.0,23.0,16.0
3.6335866796414156e-05,Colombo Proper,2021-11-27,2021-11-28,29.9,23.9,26.0,21.2,21.2,8.2,21.6,18.0,16.0
0.00012520533205523507,Colombo Proper,2021-11-26,2021-11-27,29.2,23.7,26.0,3.4,3.4,9.2,22.0,7.0,16.0
9.97903995152294e-05,Colombo Proper,2021-11-25,2021-11-26,27.8,23.9,25.0,11.9,11.9,6.6,16.2,12.0,16.0
9.97903995152294e-05,Colombo Proper,2021-11-24,2021-11-25,27.6,23.9,25.3,9.0,9.0,13.0,27.0,14.0,16.0
9.97903995152294e-05,Colombo Proper,2021-11-23,2021-11-24,29.6,23.8,25.7,16.5,16.5,14.1,28.4,16.0,16.0
9.97903995152294e-05,Colombo Proper,2021-11-22,2021-11-23,29.6,23.3,26.6,0.0,0.0,16.9,34.2,0.0,16.0
4.740992484225589e-05,Colombo Proper,2021-11-21,2021-11-22,29.3,23.9,26.5,0.0,0.0,11.5,25.6,0.0,16.0
1.657601601937637e-05,Colombo Proper,2021-11-20,2021-11-21,28.9,24.7,26.7,0.0,0.0,17.9,36.4,0.0,16.0
6.605823757240088e-05,Colombo Proper,2021-11-19,2021-11-20,27.6,25.1,26.1,6.6,6.6,16.5,38.5,13.0,16.0
6.605823757240088e-05,Colombo Proper,2021-11-18,2021-11-19,29.1,24.2,26.2,8.3,8.3,15.6,34.2,16.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-17,2021-11-18,29.0,24.1,26.1,10.2,10.2,12.5,28.8,17.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-16,2021-11-17,28.7,24.2,26.0,18.0,18.0,14.8,38.2,21.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-15,2021-11-16,27.5,24.4,25.6,27.0,27.0,17.9,41.4,24.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-14,2021-11-15,28.0,24.6,26.0,8.8,8.8,15.1,43.9,17.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-13,2021-11-14,28.3,24.7,26.2,5.6,5.6,17.0,45.0,15.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-12,2021-11-13,28.5,24.6,26.5,5.1,5.1,20.4,42.5,11.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-11,2021-11-12,28.6,23.6,25.9,10.6,10.6,15.7,34.9,23.0,16.0
0.00011177114847575736,Colombo Proper,2021-11-10,2021-11-11,27.0,23.3,25.3,2.7,2.7,22.7,44.6,12.0,16.0
0.00019466852080870858,Colombo Proper,2021-11-09,2021-11-10,25.8,24.1,24.7,34.8,34.8,23.0,48.6,19.0,16.0
0.00019466852080870858,Colombo Proper,2021-11-08,2021-11-09,26.5,24.4,25.0,41.2,41.2,18.4,38.9,24.0,16.0
0.00019466852080870858,Colombo Proper,2021-11-07,2021-11-08,27.5,24.4,25.2,35.2,35.2,17.4,41.8,24.0,16.0
0.00019466852080870858,Colombo Proper,2021-11-06,2021-11-07,28.3,24.7,25.8,16.0,16.0,17.4,36.7,17.0,16.0
0.00019466852080870858,Colombo Proper,2021-11-05,2021-11-06,28.7,24.3,25.7,5.8,5.8,7.7,23.8,17.0,16.0
0.00012124874813897418,Colombo Proper,2021-11-04,2021-11-05,28.3,24.1,25.8,9.3,9.3,12.1,29.9,17.0,16.0
0.00012124874813897418,Colombo Proper,2021-11-03,2021-11-04,28.1,24.0,25.6,20.2,20.2,12.6,27.7,18.0,16.0
1.3877856716531461e-05,Colombo Proper,2021-11-02,2021-11-03,30.7,24.0,26.4,8.4,8.4,8.9,24.5,13.0,16.0
4.1841272761754374e-05,Colombo Proper,2021-11-01,2021-11-02,27.6,24.0,25.5,14.2,14.2,15.8,35.3,11.0,16.0
4.1841272761754374e-05,Colombo Proper,2021-10-31,2021-11-01,29.3,23.9,26.0,9.7,9.7,12.4,26.6,12.0,16.0
0.0001196376869877708,Colombo Proper,2021-10-30,2021-10-31,27.2,23.9,25.3,15.7,15.7,8.7,21.2,17.0,16.0
0.00011828579324189364,Colombo Proper,2021-10-29,2021-10-30,26.9,23.8,25.2,101.0,101.0,16.3,34.9,23.0,16.0
0.0001777093559165968,Colombo Proper,2021-10-28,2021-10-29,28.4,24.1,25.6,47.3,47.3,13.9,31.7,22.0,16.0
0.0001777093559165968,Colombo Proper,2021-10-27,2021-10-28,27.8,24.4,25.7,5.6,5.6,9.3,19.4,16.0,16.0
0.00019667654137949474,Colombo Proper,2021-10-26,2021-10-27,29.1,24.3,25.9,12.7,12.7,11.6,27.4,19.0,16.0
0.00016805466481006139,Colombo Proper,2021-10-25,2021-10-26,29.5,24.0,26.0,11.8,11.8,11.3,25.2,15.0,16.0
5.3927804038374983e-05,Colombo Proper,2021-10-24,2021-10-25,28.6,24.3,26.3,4.6,4.6,12.7,32.8,7.0,16.0
0.00021072202201879338,Colombo Proper,2021-10-23,2021-10-24,29.5,24.4,26.6,1.7,1.7,14.4,28.8,7.0,16.0
0.00021072202201879338,Colombo Proper,2021-10-22,2021-10-23,29.5,24.5,26.4,3.8,3.8,13.0,27.7,11.0,16.0
0.0001278843069982704,Colombo Proper,2021-10-21,2021-10-22,29.4,24.2,26.3,3.6,3.6,13.0,28.8,9.0,16.0
5.5809921444088884e-05,Colombo Proper,2021-10-20,2021-10-21,29.7,24.3,26.5,10.1,10.1,11.4,27.0,14.0,16.0
5.5809921444088884e-05,Colombo Proper,2021-10-19,2021-10-20,29.6,25.0,27.0,1.5,1.5,16.9,33.8,8.0,16.0
0.0001631285291861095,Colombo Proper,2021-10-18,2021-10-19,29.2,25.3,26.9,4.4,4.4,23.0,47.2,17.0,16.0
0.0001290246455066353,Colombo Proper,2021-10-17,2021-10-18,29.1,25.6,27.2,3.6,3.6,22.1,49.7,15.0,16.0
0.00010842634340746492,Colombo Proper,2021-10-16,2021-10-17,29.1,25.0,26.6,11.5,11.5,19.4,53.6,22.0,16.0
0.00010842634340746492,Colombo Proper,2021-10-15,2021-10-16,29.9,24.9,26.9,5.8,5.8,18.9,45.0,14.0,16.0
3.614275812152057e-05,Colombo Proper,2021-10-14,2021-10-15,29.6,25.6,27.4,3.1,3.1,19.0,45.7,10.0,16.0
7.54321079031583e-05,Colombo Proper,2021-10-13,2021-10-14,29.6,25.2,27.2,1.3,1.3,19.8,40.3,10.0,16.0
5.556127220190617e-06,Colombo Proper,2021-10-12,2021-10-13,29.0,25.4,26.7,8.4,8.4,18.0,49.0,15.0,16.0
5.607402213075693e-05,Colombo Proper,2021-10-11,2021-10-12,28.1,25.2,26.7,8.3,8.3,15.9,44.3,12.0,16.0
5.607402213075693e-05,Colombo Proper,2021-10-10,2021-10-11,29.3,25.1,27.0,11.8,11.8,17.1,40.3,17.0,16.0
5.607402213075693e-05,Colombo Proper,2021-10-09,2021-10-10,29.1,25.7,27.1,1.8,1.8,17.7,36.0,11.0,16.0
5.607402213075693e-05,Colombo Proper,2021-10-08,2021-10-09,29.3,25.0,27.0,2.7,2.7,19.1,38.9,13.0,16.0
9.579922653074743e-05,Colombo Proper,2021-10-07,2021-10-08,29.0,25.0,26.9,0.9,0.9,16.8,38.5,7.0,16.0
4.413588492435173e-05,Colombo Proper,2021-10-06,2021-10-07,28.7,24.5,26.2,4.6,4.6,18.2,44.3,17.0,16.0
4.413588492435173e-05,Colombo Proper,2021-10-05,2021-10-06,27.7,24.4,25.3,37.5,37.5,17.3,37.8,24.0,16.0
4.413588492435173e-05,Colombo Proper,2021-10-04,2021-10-05,28.3,24.5,25.8,13.6,13.6,12.9,33.1,21.0,16.0
4.413588492435173e-05,Colombo Proper,2021-10-03,2021-10-04,29.1,24.5,26.6,5.5,5.5,14.0,29.9,11.0,16.0
8.099903767863547e-05,Colombo Proper,2021-10-02,2021-10-03,28.9,23.7,26.1,5.0,5.0,12.6,28.1,14.0,16.0
0.00014076652889327893,Colombo Proper,2021-10-01,2021-10-02,26.6,24.5,25.4,24.8,24.8,10.8,22.3,22.0,16.0
0.00014076652889327893,Colombo Proper,2021-09-30,2021-10-01,29.0,25.0,26.8,7.5,7.5,15.1,33.8,19.0,16.0
0.00014076652889327893,Colombo Proper,2021-09-29,2021-09-30,29.6,23.6,26.8,1.6,1.6,16.6,34.9,8.0,16.0
5.278711360427154e-05,Colombo Proper,2021-09-28,2021-09-29,27.1,23.4,25.5,14.2,14.2,19.1,52.6,16.0,16.0
5.278711360427154e-05,Colombo Proper,2021-09-27,2021-09-28,28.7,25.1,27.0,0.6,0.6,24.2,62.6,4.0,16.0
5.278711360427154e-05,Colombo Proper,2021-09-26,2021-09-27,28.0,24.8,26.3,30.5,30.5,23.4,54.7,21.0,16.0
5.278711360427154e-05,Colombo Proper,2021-09-25,2021-09-26,29.3,25.4,27.2,6.2,6.2,16.3,41.0,20.0,16.0
0.00014051400157022843,Colombo Proper,2021-09-24,2021-09-25,30.0,24.8,27.1,7.5,7.5,15.6,33.8,17.0,16.0
6.4424578070135e-05,Colombo Proper,2021-09-23,2021-09-24,29.6,25.3,27.2,7.7,7.7,21.5,42.1,18.0,16.0
3.183551893105144e-05,Colombo Proper,2021-09-22,2021-09-23,29.7,25.3,27.1,4.8,4.8,13.7,31.0,14.0,16.0
4.18657035174414e-05,Colombo Proper,2021-09-21,2021-09-22,28.9,24.6,26.3,8.5,8.5,14.6,35.6,16.0,16.0
4.18657035174414e-05,Colombo Proper,2021-09-20,2021-09-21,29.4,24.4,26.8,7.6,7.6,11.3,27.4,17.0,16.0
4.18657035174414e-05,Colombo Proper,2021-09-19,2021-09-20,29.6,24.6,27.0,4.7,4.7,14.0,29.9,15.0,16.0
0.0002497155814623704,Colombo Proper,2021-09-18,2021-09-19,29.1,24.9,26.8,2.7,2.7,12.6,30.6,12.0,16.0
0.0002497155814623704,Colombo Proper,2021-09-17,2021-09-18,29.4,24.9,26.9,9.0,9.0,15.2,34.6,19.0,16.0
0.00017015724999241882,Colombo Proper,2021-09-16,2021-09-17,28.3,24.5,26.4,5.8,5.8,12.1,33.8,10.0,16.0
2.391585104770661e-06,Colombo Proper,2021-09-15,2021-09-16,29.2,24.8,26.3,11.0,11.0,17.6,36.0,18.0,16.0
2.391585104770661e-06,Colombo Proper,2021-09-14,2021-09-15,29.2,24.8,26.6,6.2,6.2,15.0,37.8,16.0,16.0
