Date,Temperature Max,Temperature Min,Temperature Average,Precipitation,Latitude,Longitude,Elevation,Location
2023-04-10,28.4,19.5,23.9,0.5,7.300003,80.600006,510.0,Kandy Proper
2023-04-11,29.1,19.2,24.3,0.0,7.300003,80.600006,510.0,Kandy Proper
2023-04-12,29.8,19.6,25.5,0.4,7.300003,80.600006,510.0,Kandy Proper
2023-04-13,30.4,20.7,25.7,0.1,7.300003,80.600006,510.0,Kandy Proper
2023-04-14,30.7,21.1,25.6,0.0,7.300003,80.600006,510.0,Kandy Proper
2023-04-15,30.9,20.9,25.7,0.1,7.300003,80.600006,510.0,Kandy Proper
2023-04-16,30.0,20.8,25.3,0.8,7.300003,80.600006,510.0,Kandy Proper
2023-04-17,30.6,20.7,26.0,0.1,7.300003,80.600006,510.0,Kandy Proper
2023-04-18,30.9,21.5,26.3,0.4,7.300003,80.600006,510.0,Kandy Proper
2023-04-19,31.3,21.9,26.4,0.8,7.300003,80.600006,510.0,Kandy Proper
2023-04-20,29.8,21.6,25.3,6.4,7.300003,80.600006,510.0,Kandy Proper
2023-04-21,29.3,21.6,25.0,5.6,7.300003,80.600006,510.0,Kandy Proper
2023-04-22,28.8,21.9,24.7,8.4,7.300003,80.600006,510.0,Kandy Proper
2023-04-23,30.3,21.8,25.2,6.3,7.300003,80.600006,510.0,Kandy Proper
2023-04-24,28.9,21.7,24.3,40.5,7.300003,80.600006,510.0,Kandy Proper
2023-04-25,28.1,21.4,23.8,9.1,7.300003,80.600006,510.0,Kandy Proper
2023-04-26,27.8,21.1,24.1,9.0,7.300003,80.600006,510.0,Kandy Proper
2023-04-27,28.6,20.6,24.0,18.3,7.300003,80.600006,510.0,Kandy Proper
2023-04-28,28.6,20.4,24.1,45.0,7.300003,80.600006,510.0,Kandy Proper
2023-04-29,26.8,21.4,23.1,46.7,7.300003,80.600006,510.0,Kandy Proper
2023-04-30,28.0,20.9,23.9,23.1,7.300003,80.600006,510.0,Kandy Proper
2023-05-01,27.8,22.0,23.9,15.4,7.300003,80.600006,510.0,Kandy Proper
2023-05-02,25.6,21.5,23.6,6.6,7.300003,80.600006,510.0,Kandy Proper
2023-05-03,25.7,21.3,23.6,11.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-04,27.6,22.1,23.9,21.7,7.300003,80.600006,510.0,Kandy Proper
2023-05-05,24.7,21.3,22.5,7.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-06,27.6,21.3,23.8,1.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-07,26.8,21.6,23.8,1.2,7.300003,80.600006,510.0,Kandy Proper
2023-05-08,26.9,22.0,24.0,3.5,7.300003,80.600006,510.0,Kandy Proper
2023-05-09,26.3,21.5,23.3,9.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-10,26.5,21.5,23.5,7.9,7.300003,80.600006,510.0,Kandy Proper
2023-05-11,26.9,22.2,24.0,1.5,7.300003,80.600006,510.0,Kandy Proper
2023-05-12,26.9,22.5,24.2,1.4,7.300003,80.600006,510.0,Kandy Proper
2023-05-13,27.3,22.0,24.2,2.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-14,26.3,22.1,24.1,0.8,7.300003,80.600006,510.0,Kandy Proper
2023-05-15,28.0,21.7,24.4,2.2,7.300003,80.600006,510.0,Kandy Proper
2023-05-16,29.1,21.4,25.1,2.2,7.300003,80.600006,510.0,Kandy Proper
2023-05-17,29.7,21.2,25.5,1.6,7.300003,80.600006,510.0,Kandy Proper
2023-05-18,28.9,21.5,24.7,2.2,7.300003,80.600006,510.0,Kandy Proper
2023-05-19,28.4,21.7,24.6,1.5,7.300003,80.600006,510.0,Kandy Proper
2023-05-20,27.8,21.5,24.4,1.9,7.300003,80.600006,510.0,Kandy Proper
2023-05-21,27.7,21.5,24.1,1.0,7.300003,80.600006,510.0,Kandy Proper
2023-05-22,28.3,20.8,24.2,4.9,7.300003,80.600006,510.0,Kandy Proper
2023-05-23,28.4,21.0,24.7,1.1,7.300003,80.600006,510.0,Kandy Proper
2023-05-24,28.8,20.5,24.5,0.0,7.300003,80.600006,510.0,Kandy Proper
2023-05-25,28.5,20.2,24.4,0.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-26,28.3,21.1,24.4,2.2,7.300003,80.600006,510.0,Kandy Proper
2023-05-27,28.5,20.8,24.7,1.9,7.300003,80.600006,510.0,Kandy Proper
2023-05-28,28.5,21.8,24.8,1.3,7.300003,80.600006,510.0,Kandy Proper
2023-05-29,29.5,21.4,25.1,2.6,7.300003,80.600006,510.0,Kandy Proper
2023-05-30,28.2,21.6,24.6,2.6,7.300003,80.600006,510.0,Kandy Proper
2023-05-31,28.8,21.4,24.8,1.6,7.300003,80.600006,510.0,Kandy Proper
2023-06-01,28.1,21.4,24.5,1.1,7.300003,80.600006,510.0,Kandy Proper
2023-06-02,28.3,22.2,24.6,1.5,7.300003,80.600006,510.0,Kandy Proper
2023-06-03,28.6,22.6,24.9,2.9,7.300003,80.600006,510.0,Kandy Proper
2023-06-04,27.7,21.4,24.2,2.0,7.300003,80.600006,510.0,Kandy Proper
2023-06-05,27.6,21.2,24.4,2.9,7.300003,80.600006,510.0,Kandy Proper
2023-06-06,27.8,22.4,24.6,1.4,7.300003,80.600006,510.0,Kandy Proper
2023-06-07,28.0,22.2,24.2,9.1,7.300003,80.600006,510.0,Kandy Proper
2023-06-08,27.5,22.2,24.3,3.1,7.300003,80.600006,510.0,Kandy Proper
2023-06-09,27.9,22.1,24.2,2.7,7.300003,80.600006,510.0,Kandy Proper
2023-06-10,27.8,22.1,24.4,2.5,7.300003,80.600006,510.0,Kandy Proper
2023-06-11,27.2,22.3,24.3,2.3,7.300003,80.600006,510.0,Kandy Proper
2023-06-12,26.9,22.3,24.2,4.4,7.300003,80.600006,510.0,Kandy Proper
2023-06-13,27.2,22.2,24.0,3.1,7.300003,80.600006,510.0,Kandy Proper
2023-06-14,26.9,22.5,24.4,4.0,7.300003,80.600006,510.0,Kandy Proper
2023-06-15,28.0,22.5,24.7,0.6,7.300003,80.600006,510.0,Kandy Proper
2023-06-16,27.7,22.2,24.6,1.9,7.300003,80.600006,510.0,Kandy Proper
2023-06-17,27.7,22.1,24.1,1.5,7.300003,80.600006,510.0,Kandy Proper
2019-01-01,25.9,23.4,24.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-02,25.7,23.3,25.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-03,26.3,24.4,25.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-04,26.6,24.6,25.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-05,26.4,24.6,25.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-06,26.7,24.6,25.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-07,27.0,24.4,25.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-08,26.8,24.1,25.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-09,26.7,24.1,25.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-10,26.7,24.2,25.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-11,26.9,24.2,25.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-12,26.6,24.1,25.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-13,26.8,24.6,25.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-14,26.6,24.4,25.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-15,26.7,24.4,25.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-16,26.6,24.2,25.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-17,26.8,23.2,25.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-18,26.2,23.1,24.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-19,26.1,24.0,25.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-20,26.4,23.6,24.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-21,26.7,23.7,25.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-22,26.9,23.7,25.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-23,27.1,23.9,25.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-24,27.3,24.4,25.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-25,27.3,24.6,25.9,0.2,9.700005,80.0,5.0,Jaffna Proper
2019-01-26,28.9,25.0,26.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-27,28.2,24.7,26.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-28,27.5,24.6,26.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-29,28.1,25.1,26.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-30,27.9,25.1,26.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-01-31,27.3,24.9,26.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-01,27.4,24.6,25.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-02,27.8,24.6,26.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-03,27.6,25.3,26.5,0.3,9.700005,80.0,5.0,Jaffna Proper
2019-02-04,26.4,24.9,25.6,8.5,9.700005,80.0,5.0,Jaffna Proper
2019-02-05,27.5,25.4,26.2,0.9,9.700005,80.0,5.0,Jaffna Proper
2019-02-06,27.9,25.3,26.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-07,28.3,25.2,26.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-08,29.0,25.5,27.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-09,28.6,25.4,26.8,0.6,9.700005,80.0,5.0,Jaffna Proper
2019-02-10,28.9,25.4,27.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-11,28.8,26.0,27.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-12,28.7,26.0,27.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-13,28.5,25.8,27.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-14,28.7,25.1,26.9,1.6,9.700005,80.0,5.0,Jaffna Proper
2019-02-15,28.5,25.0,26.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-16,29.7,25.7,27.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-17,29.9,25.5,27.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-18,30.1,26.0,28.0,2.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-19,30.7,26.4,28.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-20,29.6,26.2,27.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-21,29.6,26.0,27.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-22,29.0,25.2,27.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-23,29.2,25.0,26.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-24,28.9,24.9,26.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-25,30.5,24.9,27.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-26,30.5,25.8,27.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-27,30.0,25.9,28.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-02-28,30.2,26.5,28.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-01,30.4,26.3,27.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-02,30.3,26.3,28.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-03,30.3,26.0,27.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-04,30.2,25.8,27.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-05,30.5,26.4,28.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-06,31.3,26.8,28.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-07,31.6,27.2,29.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-08,30.9,27.1,28.7,0.7,9.700005,80.0,5.0,Jaffna Proper
2019-03-09,30.8,26.5,28.4,0.6,9.700005,80.0,5.0,Jaffna Proper
2019-03-10,30.9,26.1,28.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-11,30.9,25.9,28.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-12,30.8,26.1,27.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-13,30.2,26.4,27.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-14,30.8,26.0,28.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-15,30.0,25.9,27.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-16,30.6,26.3,27.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-17,30.2,26.4,28.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-18,30.3,26.7,28.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-19,31.1,26.1,28.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-20,31.5,26.0,28.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-21,31.6,26.1,28.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-22,31.3,26.7,28.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-23,31.7,26.6,28.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-24,31.8,26.2,28.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-25,31.5,26.1,28.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-26,32.1,26.0,28.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-27,31.4,25.9,28.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-28,31.5,25.9,28.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-29,32.5,26.0,29.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-30,32.3,27.3,29.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-03-31,32.4,27.5,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-01,32.2,27.3,29.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-02,32.1,27.2,29.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-03,31.9,27.0,29.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-04,31.7,26.9,29.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-05,31.8,26.8,29.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-06,32.5,26.9,29.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-07,32.7,27.6,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-08,32.7,28.0,30.2,0.4,9.700005,80.0,5.0,Jaffna Proper
2019-04-09,32.6,28.3,30.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-10,32.8,28.2,30.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-11,32.4,28.0,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-12,33.0,27.9,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-13,33.2,27.7,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-14,33.2,27.4,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-15,32.5,27.3,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-16,32.9,28.3,30.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-17,32.9,28.2,29.9,0.4,9.700005,80.0,5.0,Jaffna Proper
2019-04-18,33.3,27.3,29.8,3.7,9.700005,80.0,5.0,Jaffna Proper
2019-04-19,31.9,26.7,29.0,6.4,9.700005,80.0,5.0,Jaffna Proper
2019-04-20,30.8,26.8,28.7,4.1,9.700005,80.0,5.0,Jaffna Proper
2019-04-21,30.1,26.6,28.8,0.5,9.700005,80.0,5.0,Jaffna Proper
2019-04-22,32.1,27.8,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-23,32.7,28.3,30.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-24,32.3,28.5,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-25,32.2,28.3,30.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-26,32.5,28.4,30.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-27,33.1,28.7,30.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-04-28,32.4,28.2,29.9,0.9,9.700005,80.0,5.0,Jaffna Proper
2019-04-29,31.7,28.1,29.9,0.2,9.700005,80.0,5.0,Jaffna Proper
2019-04-30,31.5,28.8,30.2,0.8,9.700005,80.0,5.0,Jaffna Proper
2019-05-01,31.9,29.6,30.4,0.1,9.700005,80.0,5.0,Jaffna Proper
2019-05-02,32.2,29.2,30.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-03,32.2,29.3,30.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-04,32.3,29.1,30.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-05,32.7,28.6,30.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-06,32.0,28.6,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-07,31.8,28.7,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-08,31.6,28.3,29.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-09,31.9,28.3,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-10,32.2,28.2,29.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-11,32.2,28.0,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-12,31.9,28.1,29.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-13,31.8,28.3,29.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-14,32.3,28.4,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-15,32.4,28.7,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-16,32.1,28.4,29.9,0.4,9.700005,80.0,5.0,Jaffna Proper
2019-05-17,32.1,28.4,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-18,32.2,28.1,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-19,32.3,28.2,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-20,32.1,28.2,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-21,32.2,28.2,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-22,31.8,27.9,29.7,0.5,9.700005,80.0,5.0,Jaffna Proper
2019-05-23,31.4,27.6,29.4,0.6,9.700005,80.0,5.0,Jaffna Proper
2019-05-24,31.2,28.0,29.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-25,31.6,28.3,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-26,31.5,28.8,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-27,32.3,28.6,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-28,32.5,28.7,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-29,33.2,28.6,30.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-30,32.3,28.4,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-05-31,31.4,28.4,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-01,31.7,28.7,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-02,31.5,28.8,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-03,31.7,28.6,29.9,0.1,9.700005,80.0,5.0,Jaffna Proper
2019-06-04,31.6,27.9,29.6,1.2,9.700005,80.0,5.0,Jaffna Proper
2019-06-05,31.7,28.2,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-06,32.1,28.2,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-07,31.6,28.2,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-08,31.8,28.2,29.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-09,31.2,28.1,29.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-10,30.0,28.2,29.0,0.5,9.700005,80.0,5.0,Jaffna Proper
2019-06-11,30.6,28.5,29.5,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-12,31.2,28.8,29.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-13,31.9,28.9,30.1,0.7,9.700005,80.0,5.0,Jaffna Proper
2019-06-14,31.8,28.8,30.0,0.3,9.700005,80.0,5.0,Jaffna Proper
2019-06-15,31.8,28.8,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-16,31.9,28.9,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-17,31.7,28.8,30.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-18,31.8,28.9,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-19,32.0,28.9,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-20,32.3,29.0,30.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-21,31.8,29.0,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-22,31.6,28.7,30.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-23,31.7,28.5,29.8,0.1,9.700005,80.0,5.0,Jaffna Proper
2019-06-24,31.7,28.6,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-25,31.5,28.2,29.7,1.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-26,30.9,28.3,29.4,1.4,9.700005,80.0,5.0,Jaffna Proper
2019-06-27,31.4,28.3,29.5,0.5,9.700005,80.0,5.0,Jaffna Proper
2019-06-28,31.6,28.2,29.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-29,31.9,28.7,29.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-06-30,31.5,28.8,29.8,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-01,31.1,28.2,29.3,0.1,9.700005,80.0,5.0,Jaffna Proper
2019-07-02,30.5,28.1,29.0,1.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-03,30.9,28.1,29.2,0.1,9.700005,80.0,5.0,Jaffna Proper
2019-07-04,30.8,28.0,29.1,0.1,9.700005,80.0,5.0,Jaffna Proper
2019-07-05,30.6,27.9,28.9,0.8,9.700005,80.0,5.0,Jaffna Proper
2019-07-06,30.8,27.9,29.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-07,31.2,28.0,29.3,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-08,30.9,28.1,29.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-09,30.4,26.2,28.6,8.7,9.700005,80.0,5.0,Jaffna Proper
2019-07-10,30.0,26.4,28.3,2.6,9.700005,80.0,5.0,Jaffna Proper
2019-07-11,32.1,27.4,29.3,0.6,9.700005,80.0,5.0,Jaffna Proper
2019-07-12,31.4,27.5,29.3,0.2,9.700005,80.0,5.0,Jaffna Proper
2019-07-13,30.4,27.6,28.7,1.2,9.700005,80.0,5.0,Jaffna Proper
2019-07-14,30.1,27.2,28.6,2.3,9.700005,80.0,5.0,Jaffna Proper
2019-07-15,30.6,27.3,28.9,1.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-16,31.2,27.7,29.4,0.5,9.700005,80.0,5.0,Jaffna Proper
2019-07-17,32.0,28.4,29.8,0.2,9.700005,80.0,5.0,Jaffna Proper
2019-07-18,31.7,26.8,29.5,3.2,9.700005,80.0,5.0,Jaffna Proper
2019-07-19,30.9,26.8,29.2,0.8,9.700005,80.0,5.0,Jaffna Proper
2019-07-20,30.8,28.2,29.2,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-21,29.9,26.9,28.4,6.9,9.700005,80.0,5.0,Jaffna Proper
2019-07-22,29.1,26.2,28.1,4.8,9.700005,80.0,5.0,Jaffna Proper
2019-07-23,29.5,25.8,28.1,2.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-24,30.6,27.4,28.8,2.1,9.700005,80.0,5.0,Jaffna Proper
2019-07-25,30.5,25.8,28.4,9.6,9.700005,80.0,5.0,Jaffna Proper
2019-07-26,29.6,25.6,27.7,2.8,9.700005,80.0,5.0,Jaffna Proper
2019-07-27,29.7,27.2,28.3,0.8,9.700005,80.0,5.0,Jaffna Proper
2019-07-28,30.3,27.5,28.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-07-29,30.1,27.4,28.4,0.2,9.700005,80.0,5.0,Jaffna Proper
2019-07-30,30.8,27.4,28.6,0.2,9.700005,80.0,5.0,Jaffna Proper
2019-07-31,31.3,27.6,29.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-01,30.7,27.8,28.9,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-02,30.2,27.6,28.6,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-03,30.5,27.6,28.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-04,30.3,27.7,28.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-05,30.2,27.8,28.7,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-06,30.3,27.8,28.8,0.6,9.700005,80.0,5.0,Jaffna Proper
2019-08-07,29.7,27.7,28.5,0.7,9.700005,80.0,5.0,Jaffna Proper
2019-08-08,29.4,27.5,28.2,2.4,9.700005,80.0,5.0,Jaffna Proper
2019-08-09,30.0,27.4,28.3,0.7,9.700005,80.0,5.0,Jaffna Proper
2019-08-10,30.6,27.8,29.0,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-11,31.1,27.8,29.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-12,31.2,27.9,29.1,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-13,31.4,27.2,29.1,0.6,9.700005,80.0,5.0,Jaffna Proper
2019-08-14,30.6,27.3,29.0,1.2,9.700005,80.0,5.0,Jaffna Proper
2019-08-15,31.2,27.9,29.2,0.3,9.700005,80.0,5.0,Jaffna Proper
2019-08-16,31.5,26.4,29.3,5.6,9.700005,80.0,5.0,Jaffna Proper
2019-08-17,28.7,26.5,27.6,3.9,9.700005,80.0,5.0,Jaffna Proper
2019-08-18,29.3,26.5,27.7,7.9,9.700005,80.0,5.0,Jaffna Proper
2019-08-19,30.1,26.8,28.1,2.5,9.700005,80.0,5.0,Jaffna Proper
2019-08-20,30.1,27.0,28.3,6.8,9.700005,80.0,5.0,Jaffna Proper
2019-08-21,29.8,26.2,28.0,8.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-22,28.8,26.3,27.4,17.2,9.700005,80.0,5.0,Jaffna Proper
2019-08-23,28.8,27.2,27.8,0.9,9.700005,80.0,5.0,Jaffna Proper
2019-08-24,29.6,27.2,28.0,2.1,9.700005,80.0,5.0,Jaffna Proper
2019-08-25,29.4,26.1,28.0,4.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-26,29.2,26.2,27.9,4.3,9.700005,80.0,5.0,Jaffna Proper
2019-08-27,29.8,27.3,28.2,1.2,9.700005,80.0,5.0,Jaffna Proper
2019-08-28,29.9,27.4,28.4,0.0,9.700005,80.0,5.0,Jaffna Proper
2019-08-29,30.0,27.3,28.4,0.3,9.700005,80.0,5.0,Jaffna Proper
